date_time,rain_depth,air_temp,air_humid,windspeed
2021-05-31T06:00:00.0,0.0,14.700000000000001,51.0,7.0
2021-05-31T07:00:00.0,0.0,15.000000000000002,51.0,6.0
2021-05-31T08:00:00.0,0.0,16.4,51.0,9.0
2021-05-31T09:00:00.0,0.0,17.5,47.0,16.0
2021-05-31T10:00:00.0,0.0,18.3,44.0,19.0
2021-05-31T11:00:00.0,0.0,17.6,64.41889044943821,18.0
2021-05-31T12:00:00.0,0.0,17.8,60.18503982119862,20.0
2021-05-31T13:00:00.0,0.0,18.1,55.0,19.0
2021-05-31T14:00:00.0,0.0,18.5,62.0,22.000000000000004
2021-05-31T15:00:00.0,0.0,18.7,55.231985293145684,24.0
2021-05-31T16:00:00.0,0.0,18.999999999999996,61.00322163938043,22.000000000000004
2021-05-31T17:00:00.0,0.0,18.899999999999995,57.37413582768623,21.0
2021-05-31T18:00:00.0,0.0,19.2,54.84240978560752,18.0
2021-05-31T19:00:00.0,0.0,18.6,70.0,18.0
2021-05-31T20:00:00.0,0.0,18.5,63.0,10.0
2021-05-31T21:00:00.0,0.0,18.5,57.0,5.0
2021-05-31T22:00:00.0,0.0,18.2,60.0,5.0
2021-05-31T23:00:00.0,0.0,17.7,60.0,7.0
2021-06-01T00:00:00.0,0.0,16.9,62.0,8.0
2021-06-01T01:00:00.0,0.0,16.8,62.0,8.0
2021-06-01T02:00:00.0,0.0,16.9,59.0,6.0
2021-06-01T03:00:00.0,0.0,16.1,61.0,8.0
2021-06-01T04:00:00.0,0.0,16.4,58.0,9.0
2021-06-01T05:00:00.0,0.0,16.6,59.0,14.0
2021-06-01T06:00:00.0,0.0,16.9,54.0,5.0
2021-06-01T07:00:00.0,0.0,17.8,53.0,7.0
2021-06-01T08:00:00.0,0.0,17.8,55.0,6.0
2021-06-01T09:00:00.0,0.0,18.7,49.0,6.0
2021-06-01T10:00:00.0,0.0,17.9,72.08547008547009,9.0
2021-06-01T11:00:00.0,0.0,17.6,62.0,8.0
2021-06-01T12:00:00.0,0.0,18.2,63.0,7.0
2021-06-01T13:00:00.0,0.0,18.6,65.02185185224681,8.0
2021-06-01T14:00:00.0,0.0,18.899999999999995,66.0,13.0
2021-06-01T15:00:00.0,0.0,19.099999999999998,65.0,21.0
2021-06-01T16:00:00.0,0.0,19.2,59.0,18.0
2021-06-01T17:00:00.0,0.0,19.300000000000004,62.0,17.0
2021-06-01T18:00:00.0,0.0,19.5,59.0,12.0
2021-06-01T19:00:00.0,0.0,20.0,57.0,5.0
2021-06-01T20:00:00.0,0.0,18.999999999999996,66.0,6.0
2021-06-01T21:00:00.0,0.0,18.899999999999995,66.0,9.0
2021-06-01T22:00:00.0,0.0,18.999999999999996,57.0,6.0
2021-06-01T23:00:00.0,0.0,17.7,67.0,5.0
2021-06-02T00:00:00.0,0.0,17.7,61.0,4.0
2021-06-02T01:00:00.0,0.0,17.5,62.0,4.0
2021-06-02T02:00:00.0,0.0,17.0,68.0,3.0
2021-06-02T03:00:00.0,0.0,16.5,67.0,5.0
2021-06-02T04:00:00.0,0.0,16.299999999999997,64.0,6.0
2021-06-02T05:00:00.0,0.0,16.299999999999997,65.0,5.0
2021-06-02T06:00:00.0,0.0,16.2,67.0,5.0
2021-06-02T07:00:00.0,0.0,17.1,65.0,4.0
2021-06-02T08:00:00.0,0.0,17.0,72.0,5.0
2021-06-02T09:00:00.0,0.0,17.4,70.0,6.0
2021-06-02T10:00:00.0,0.0,18.2,67.9222461668029,6.0
2021-06-02T11:00:00.0,0.0,18.6,55.624793388431456,6.0
2021-06-02T12:00:00.0,0.0,19.5,65.75722263104075,6.0
2021-06-02T13:00:00.0,0.0,20.0,70.1,9.0
2021-06-02T14:00:00.0,0.0,20.2,64.6,10.0
2021-06-02T15:00:00.0,0.0,20.3,68.33560436773266,11.0
2021-06-02T16:00:00.0,0.0,20.4,61.60822350295554,9.0
2021-06-02T17:00:00.0,0.0,20.5,59.0,12.0
2021-06-02T18:00:00.0,0.0,20.2,66.0,17.0
2021-06-02T19:00:00.0,0.0,20.3,67.0,14.0
2021-06-02T20:00:00.0,0.0,20.3,64.0,6.0
2021-06-02T21:00:00.0,0.0,19.5,75.0,5.0
2021-06-02T22:00:00.0,0.0,19.300000000000004,64.0,8.0
2021-06-02T23:00:00.0,0.0,18.999999999999996,57.0,9.0
2021-06-03T00:00:00.0,0.0,18.7,54.0,7.0
2021-06-03T01:00:00.0,0.0,18.3,58.0,4.0
2021-06-03T02:00:00.0,0.0,17.8,58.0,4.0
2021-06-03T03:00:00.0,0.0,17.5,54.0,5.0
2021-06-03T04:00:00.0,0.0,17.1,57.0,5.0
2021-06-03T05:00:00.0,0.0,17.0,57.0,4.0
2021-06-03T06:00:00.0,0.0,16.9,54.0,6.0
2021-06-03T07:00:00.0,0.0,17.9,51.0,3.0
2021-06-03T08:00:00.0,0.0,17.9,60.0,5.0
2021-06-03T09:00:00.0,0.0,19.099999999999998,64.70994648955877,4.0
2021-06-03T10:00:00.0,0.0,18.999999999999996,68.52987705696333,6.0
2021-06-03T11:00:00.0,0.0,18.999999999999996,59.820278310271576,8.0
2021-06-03T12:00:00.0,0.0,19.9,67.64285714285714,8.0
2021-06-03T13:00:00.0,0.0,20.6,65.10056100170586,7.0
2021-06-03T14:00:00.0,0.0,21.1,65.68771868945356,6.0
2021-06-03T15:00:00.0,0.0,21.2,65.6818917902893,7.0
2021-06-03T16:00:00.0,0.0,21.1,53.0,6.0
2021-06-03T17:00:00.0,0.0,21.5,63.03716022344717,8.0
2021-06-03T18:00:00.0,0.0,21.799999999999997,63.70438122631155,8.0
2021-06-03T19:00:00.0,0.0,22.3,67.80000000000001,4.0
2021-06-03T20:00:00.0,0.0,21.9,48.0,4.0
2021-06-03T21:00:00.0,0.0,21.2,60.0,4.0
2021-06-03T22:00:00.0,0.0,20.9,65.0,3.0
2021-06-03T23:00:00.0,0.0,20.7,59.0,5.0
2021-06-04T00:00:00.0,0.0,20.3,62.0,4.0
2021-06-04T01:00:00.0,0.0,19.5,67.0,4.0
2021-06-04T02:00:00.0,0.0,19.300000000000004,65.0,4.0
2021-06-04T03:00:00.0,0.0,18.899999999999995,65.0,5.0
2021-06-04T04:00:00.0,0.0,18.5,65.0,4.0
2021-06-04T05:00:00.0,0.0,18.0,69.0,4.0
2021-06-04T06:00:00.0,0.0,18.4,65.0,7.0
2021-06-04T07:00:00.0,0.0,19.300000000000004,67.0,6.0
2021-06-04T08:00:00.0,0.0,20.0,71.0,4.0
2021-06-04T09:00:00.0,0.0,19.8,65.13479978099059,5.0
2021-06-04T10:00:00.0,0.0,19.6,62.10929090532167,10.0
2021-06-04T11:00:00.0,0.0,21.2,62.0,8.0
2021-06-04T12:00:00.0,0.0,21.0,61.62705587573754,9.0
2021-06-04T13:00:00.0,0.0,22.6,61.6,4.0
2021-06-04T14:00:00.0,0.0,22.8,62.0,5.0
2021-06-04T15:00:00.0,0.0,23.9,63.939614034744444,5.0
2021-06-04T16:00:00.0,0.0,23.9,64.09362325617042,7.0
2021-06-04T17:00:00.0,0.0,23.2,51.33928571428567,10.0
2021-06-04T18:00:00.0,0.0,23.2,62.683797909407666,8.0
2021-06-04T19:00:00.0,0.0,23.2,59.83868353916518,5.0
2021-06-04T20:00:00.0,0.0,23.2,59.85211018771947,4.0
2021-06-04T21:00:00.0,0.0,22.5,70.0,5.0
2021-06-04T22:00:00.0,0.0,22.100000000000005,75.0,6.0
2021-06-04T23:00:00.0,0.0,22.4,62.0,5.0
2021-06-05T00:00:00.0,0.0,21.799999999999997,68.0,4.0
2021-06-05T01:00:00.0,0.0,21.1,67.0,4.0
2021-06-05T02:00:00.0,0.0,20.7,67.0,5.0
2021-06-05T03:00:00.0,0.0,20.5,66.0,5.0
2021-06-05T04:00:00.0,0.0,20.7,66.0,6.0
2021-06-05T05:00:00.0,0.0,20.5,62.0,4.0
2021-06-05T06:00:00.0,0.0,21.0,62.0,4.0
2021-06-05T07:00:00.0,0.0,21.4,59.0,4.0
2021-06-05T08:00:00.0,0.0,20.9,71.0,4.0
2021-06-05T09:00:00.0,0.0,20.9,64.79724415141251,8.0
2021-06-05T10:00:00.0,0.0,21.2,56.979920195369964,12.0
2021-06-05T11:00:00.0,0.0,22.4,73.59999999999998,12.0
2021-06-05T12:00:00.0,0.0,22.2,63.0,13.0
2021-06-05T13:00:00.0,0.0,22.2,51.55340550783401,13.0
2021-06-05T14:00:00.0,0.0,22.3,63.58480610142707,15.0
2021-06-05T15:00:00.0,0.0,22.5,62.97215461140553,14.0
2021-06-05T16:00:00.0,0.0,22.7,50.69635638625869,14.0
2021-06-05T17:00:00.0,0.0,22.8,57.96260274635954,13.0
2021-06-05T18:00:00.0,0.0,22.9,63.813213235822595,17.0
2021-06-05T19:00:00.0,0.0,22.8,50.74686432569311,14.0
2021-06-05T20:00:00.0,0.0,23.1,64.0,8.0
2021-06-05T21:00:00.0,0.0,23.2,65.0,4.0
2021-06-05T22:00:00.0,0.0,23.0,63.0,4.0
2021-06-05T23:00:00.0,0.0,23.2,62.0,9.0
2021-06-06T00:00:00.0,0.0,23.6,56.0,8.0
2021-06-06T01:00:00.0,0.0,23.5,57.0,6.0
2021-06-06T02:00:00.0,0.0,22.3,67.0,7.0
2021-06-06T03:00:00.0,0.0,21.799999999999997,68.0,12.0
2021-06-06T04:00:00.0,0.4,20.7,74.0,17.0
2021-06-06T05:00:00.0,0.7,20.4,73.0,18.0
2021-06-06T06:00:00.0,0.4,20.2,67.8792007941332,13.0
2021-06-06T07:00:00.0,0.0,20.8,73.0,13.0
2021-06-06T08:00:00.0,0.0,20.5,68.02759787822998,10.0
2021-06-06T09:00:00.0,3.5,18.899999999999995,84.0,8.0
2021-06-06T10:00:00.0,4.2,18.3,91.0,10.0
2021-06-06T11:00:00.0,0.8,19.300000000000004,88.0,8.0
2021-06-06T12:00:00.0,0.0,20.7,81.0,8.0
2021-06-06T13:00:00.0,0.0,20.7,81.0,14.0
2021-06-06T14:00:00.0,0.0,21.699999999999996,72.0,7.0
2021-06-06T15:00:00.0,0.0,21.5,73.0,6.0
2021-06-06T16:00:00.0,0.0,22.000000000000004,76.0,11.0
2021-06-06T17:00:00.0,0.0,22.000000000000004,75.0,10.0
2021-06-06T18:00:00.0,0.0,21.9,75.0,9.0
2021-06-06T19:00:00.0,0.0,22.2,69.0,12.0
2021-06-06T20:00:00.0,0.0,22.2,74.0,12.0
2021-06-06T21:00:00.0,0.0,22.6,68.0,13.0
2021-06-06T22:00:00.0,0.0,22.2,67.0,12.0
2021-06-06T23:00:00.0,0.0,22.000000000000004,68.0,13.0
2021-06-07T00:00:00.0,0.0,21.9,67.0,12.0
2021-06-07T01:00:00.0,0.0,21.5,68.0,10.0
2021-06-07T02:00:00.0,0.0,21.4,67.0,12.0
2021-06-07T03:00:00.0,0.0,21.799999999999997,64.0,9.0
2021-06-07T04:00:00.0,0.0,21.5,65.0,9.0
2021-06-07T05:00:00.0,0.0,21.2,67.0,10.0
2021-06-07T06:00:00.0,0.0,20.9,69.0,14.0
2021-06-07T07:00:00.0,0.0,21.3,71.0,17.0
2021-06-07T08:00:00.0,0.0,21.6,69.0,30.0
2021-06-07T09:00:00.0,0.0,22.2,67.0,32.0
2021-06-07T10:00:00.0,0.0,23.0,63.0,30.0
2021-06-07T11:00:00.0,0.0,23.7,62.0,26.0
2021-06-07T12:00:00.0,0.0,24.499999999999996,59.0,26.0
2021-06-07T13:00:00.0,0.0,24.0,59.0,32.0
2021-06-07T14:00:00.0,0.0,21.799999999999997,70.0,19.0
2021-06-07T15:00:00.0,0.0,22.6,69.0,12.0
2021-06-07T16:00:00.0,0.7,22.3,69.0,10.0
2021-06-07T17:00:00.0,0.2,23.4,69.0,6.0
2021-06-07T18:00:00.0,0.0,24.0,62.0,14.0
2021-06-07T19:00:00.0,0.0,24.3,61.0,12.0
2021-06-07T20:00:00.0,0.0,23.9,63.0,9.0
2021-06-07T21:00:00.0,0.0,23.5,56.08928571428571,8.0
2021-06-07T22:00:00.0,0.0,22.7,65.0,11.0
2021-06-07T23:00:00.0,0.0,22.3,66.0,11.0
2021-06-08T00:00:00.0,0.0,22.2,64.0,12.0
2021-06-08T01:00:00.0,0.0,22.000000000000004,62.0,10.0
2021-06-08T02:00:00.0,0.0,21.6,62.0,14.0
2021-06-08T03:00:00.0,0.0,21.5,61.0,10.0
2021-06-08T04:00:00.0,0.0,21.2,61.0,8.0
2021-06-08T05:00:00.0,0.0,20.9,65.0,9.0
2021-06-08T06:00:00.0,0.0,21.2,63.0,8.0
2021-06-08T07:00:00.0,0.0,22.3,58.0,9.0
2021-06-08T08:00:00.0,0.0,23.3,55.0,6.0
2021-06-08T09:00:00.0,0.0,24.399999999999995,54.0,5.0
2021-06-08T10:00:00.0,0.0,21.799999999999997,57.3162025861364,13.0
2021-06-08T11:00:00.0,0.0,22.4,63.59233718703497,15.0
2021-06-08T12:00:00.0,0.0,23.1,50.559127796809285,15.0
2021-06-08T13:00:00.0,0.0,24.2,55.32833746882378,18.0
2021-06-08T14:00:00.0,0.3,24.1,60.70094476741587,16.0
2021-06-08T15:00:00.0,0.3,23.9,67.0,13.0
2021-06-08T16:00:00.0,0.0,25.1,63.0,7.0
2021-06-08T17:00:00.0,0.0,25.6,53.0,3.0
2021-06-08T18:00:00.0,0.0,25.5,57.0,10.0
2021-06-08T19:00:00.0,0.0,23.9,67.0,9.0
2021-06-08T20:00:00.0,0.0,24.1,63.0,5.0
2021-06-08T21:00:00.0,0.0,23.2,75.0,6.0
2021-06-08T22:00:00.0,0.0,23.5,71.0,4.0
2021-06-08T23:00:00.0,0.0,22.9,74.0,6.0
2021-06-09T00:00:00.0,0.0,22.4,73.0,3.0
2021-06-09T01:00:00.0,0.0,22.8,66.0,4.0
2021-06-09T02:00:00.0,0.0,22.3,63.0,4.0
2021-06-09T03:00:00.0,0.0,22.6,55.0,14.0
2021-06-09T04:00:00.0,0.0,21.9,59.0,22.000000000000004
2021-06-09T05:00:00.0,0.0,22.100000000000005,55.0,21.0
2021-06-09T06:00:00.0,0.0,21.699999999999996,55.0,17.0
2021-06-09T07:00:00.0,0.0,22.3,53.0,13.0
2021-06-09T08:00:00.0,0.0,23.7,53.0,9.0
2021-06-09T09:00:00.0,0.0,23.7,55.0,14.0
2021-06-09T10:00:00.0,0.0,25.6,47.0,16.0
2021-06-09T11:00:00.0,0.0,26.8,45.0,21.0
2021-06-09T12:00:00.0,0.0,27.500000000000004,41.0,22.000000000000004
2021-06-09T13:00:00.0,0.0,25.1,58.57496855345913,17.0
2021-06-09T14:00:00.0,0.0,25.4,52.900000000000006,20.0
2021-06-09T15:00:00.0,0.0,25.3,58.48163522012579,19.0
2021-06-09T16:00:00.0,0.0,24.9,70.0,11.0
2021-06-09T17:00:00.0,1.1,24.700000000000003,66.0,15.0
2021-06-09T18:00:00.0,0.8,25.3,61.0,8.0
2021-06-09T19:00:00.0,0.0,24.6,55.0,13.0
2021-06-09T20:00:00.0,0.0,24.1,62.0,7.0
2021-06-09T21:00:00.0,0.0,23.1,71.0,4.0
2021-06-09T22:00:00.0,0.0,23.2,63.0,5.0
2021-06-09T23:00:00.0,0.0,24.2,53.0,9.0
2021-06-10T00:00:00.0,0.0,23.7,55.0,14.0
2021-06-10T01:00:00.0,0.0,23.7,55.0,6.0
2021-06-10T02:00:00.0,0.0,23.8,53.0,19.0
2021-06-10T03:00:00.0,0.0,22.9,56.0,23.0
2021-06-10T04:00:00.0,0.0,23.3,55.0,27.0
2021-06-10T05:00:00.0,0.0,22.2,59.0,41.0
2021-06-10T06:00:00.0,0.0,22.6,54.0,40.0
2021-06-10T07:00:00.0,0.0,23.1,50.0,33.0
2021-06-10T08:00:00.0,0.0,23.3,50.0,15.0
2021-06-10T09:00:00.0,0.0,23.1,56.0,5.0
2021-06-10T10:00:00.0,0.0,24.399999999999995,50.0,15.0
2021-06-10T11:00:00.0,0.0,24.399999999999995,52.0,23.0
2021-06-10T12:00:00.0,0.0,25.4,48.0,24.0
2021-06-10T13:00:00.0,0.0,26.0,45.0,22.000000000000004
2021-06-10T14:00:00.0,0.0,26.7,41.0,24.0
2021-06-10T15:00:00.0,0.0,27.1,39.0,21.0
2021-06-10T16:00:00.0,0.0,27.1,41.0,13.0
2021-06-10T17:00:00.0,0.0,26.9,42.0,13.0
2021-06-10T18:00:00.0,0.0,26.3,45.0,15.0
2021-06-10T19:00:00.0,0.0,26.6,45.0,19.0
2021-06-10T20:00:00.0,0.0,25.4,50.0,16.0
2021-06-10T21:00:00.0,0.0,25.4,43.0,13.0
2021-06-10T22:00:00.0,0.0,24.1,45.0,10.0
2021-06-10T23:00:00.0,0.0,23.2,48.0,9.0
2021-06-11T00:00:00.0,0.0,23.1,47.0,8.0
2021-06-11T01:00:00.0,0.0,22.8,66.18391234984078,8.0
2021-06-11T02:00:00.0,0.0,22.6,50.0,8.0
2021-06-11T03:00:00.0,0.0,22.3,50.0,10.0
2021-06-11T04:00:00.0,0.0,22.2,50.0,11.0
2021-06-11T05:00:00.0,0.0,22.2,52.0,17.0
2021-06-11T06:00:00.0,0.0,21.699999999999996,55.0,17.0
2021-06-11T07:00:00.0,0.0,22.100000000000005,54.0,7.0
2021-06-11T08:00:00.0,0.0,23.0,51.0,10.0
2021-06-11T09:00:00.0,0.0,24.0,47.0,5.0
2021-06-11T10:00:00.0,0.0,23.2,54.0,9.0
2021-06-11T11:00:00.0,0.0,24.9,45.0,8.0
2021-06-11T12:00:00.0,0.0,25.4,43.0,9.0
2021-06-11T13:00:00.0,0.0,25.0,45.0,10.0
2021-06-11T14:00:00.0,0.0,24.0,50.0,14.0
2021-06-11T15:00:00.0,0.0,23.1,66.0,20.0
2021-06-11T16:00:00.0,0.0,23.3,57.0,15.0
2021-06-11T17:00:00.0,0.0,23.7,59.243251419975564,11.0
2021-06-11T18:00:00.0,0.0,23.3,58.0,8.0
2021-06-11T19:00:00.0,0.1,24.0,49.0,12.0
2021-06-11T20:00:00.0,0.0,23.1,60.0,6.0
2021-06-11T21:00:00.0,0.0,22.9,60.0,4.0
2021-06-11T22:00:00.0,0.0,23.4,51.0,13.0
2021-06-11T23:00:00.0,0.0,22.7,56.0,5.0
2021-06-12T00:00:00.0,0.0,23.1,49.0,11.0
2021-06-12T01:00:00.0,0.0,22.3,51.0,14.0
2021-06-12T02:00:00.0,0.0,21.799999999999997,58.0,8.0
2021-06-12T03:00:00.0,0.0,21.5,55.0,6.0
2021-06-12T04:00:00.0,0.0,21.0,62.0,9.0
2021-06-12T05:00:00.0,0.0,20.5,62.0,6.0
2021-06-12T06:00:00.0,0.0,21.4,54.0,7.0
2021-06-12T07:00:00.0,0.0,21.699999999999996,54.0,3.0
2021-06-12T08:00:00.0,0.0,20.9,67.0,4.0
2021-06-12T09:00:00.0,0.0,21.799999999999997,66.29322552555774,5.0
2021-06-12T10:00:00.0,0.0,21.4,71.9,7.0
2021-06-12T11:00:00.0,0.0,23.1,59.86513228781411,4.0
2021-06-12T12:00:00.0,0.0,23.3,64.1987146579701,6.0
2021-06-12T13:00:00.0,0.0,24.2,66.76785714285715,8.0
2021-06-12T14:00:00.0,0.0,24.6,64.48453320865363,6.0
2021-06-12T15:00:00.0,0.0,24.9,64.66457412587033,7.0
2021-06-12T16:00:00.0,0.0,25.4,57.070381231671554,4.0
2021-06-12T17:00:00.0,0.0,25.4,57.38709677419354,5.0
2021-06-12T18:00:00.0,0.0,25.2,62.57858623979094,4.0
2021-06-12T19:00:00.0,0.0,25.3,45.0,4.0
2021-06-12T20:00:00.0,0.0,26.1,45.0,3.0
2021-06-12T21:00:00.0,0.0,24.700000000000003,53.0,4.0
2021-06-12T22:00:00.0,0.0,24.1,60.0,5.0
2021-06-12T23:00:00.0,0.0,24.1,56.0,6.0
2021-06-13T00:00:00.0,0.0,23.2,65.0,6.0
2021-06-13T01:00:00.0,0.0,23.6,53.0,4.0
2021-06-13T02:00:00.0,0.0,22.100000000000005,72.0,3.0
2021-06-13T03:00:00.0,0.0,22.8,60.0,3.0
2021-06-13T04:00:00.0,0.0,23.2,60.0,3.0
2021-06-13T05:00:00.0,0.0,22.8,61.0,3.0
2021-06-13T06:00:00.0,0.0,23.0,60.0,3.0
2021-06-13T07:00:00.0,0.0,23.6,55.0,3.0
2021-06-13T08:00:00.0,0.0,23.5,63.0,3.0
2021-06-13T09:00:00.0,0.0,24.0,69.0,5.0
2021-06-13T10:00:00.0,0.0,27.0,51.0,10.0
2021-06-13T11:00:00.0,0.0,27.600000000000005,50.0,19.0
2021-06-13T12:00:00.0,0.0,27.500000000000004,48.0,22.000000000000004
2021-06-13T13:00:00.0,0.0,27.9,44.0,21.0
2021-06-13T14:00:00.0,0.0,28.6,42.0,19.0
2021-06-13T15:00:00.0,0.0,23.9,60.57594476742094,16.0
2021-06-13T16:00:00.0,0.0,24.3,76.0,12.0
2021-06-13T17:00:00.0,0.0,23.7,80.0,8.0
2021-06-13T18:00:00.0,0.0,24.6,59.991434356019326,7.0
2021-06-13T19:00:00.0,0.0,24.700000000000003,64.61347094310689,6.0
2021-06-13T20:00:00.0,0.0,24.9,61.86963114756943,6.0
2021-06-13T21:00:00.0,0.0,24.9,66.0,5.0
2021-06-13T22:00:00.0,0.0,26.3,48.0,6.0
2021-06-13T23:00:00.0,0.0,25.7,47.0,12.0
2021-06-14T00:00:00.0,0.0,24.6,49.0,11.0
2021-06-14T01:00:00.0,0.0,23.7,52.0,8.0
2021-06-14T02:00:00.0,0.0,22.9,63.861547207174205,11.0
2021-06-14T03:00:00.0,0.0,21.3,54.0,19.0
2021-06-14T04:00:00.0,0.0,20.5,52.0,24.0
2021-06-14T05:00:00.0,0.0,20.2,51.0,16.0
2021-06-14T06:00:00.0,0.0,19.6,49.0,18.0
2021-06-14T07:00:00.0,0.0,19.300000000000004,50.0,23.0
2021-06-14T08:00:00.0,0.0,19.8,49.0,28.0
2021-06-14T09:00:00.0,0.0,20.7,48.0,27.0
2021-06-14T10:00:00.0,0.0,21.4,48.0,26.0
2021-06-14T11:00:00.0,0.0,22.7,46.0,18.0
2021-06-14T12:00:00.0,0.0,24.3,44.0,13.0
2021-06-14T13:00:00.0,0.0,21.799999999999997,64.04555063354053,11.0
2021-06-14T14:00:00.0,0.0,23.1,55.94642857142856,9.0
2021-06-14T15:00:00.0,0.0,22.8,63.861547207169444,11.0
2021-06-14T16:00:00.0,0.0,22.8,63.86154720716529,11.0
2021-06-14T17:00:00.0,0.0,23.0,50.654664785311724,14.0
2021-06-14T18:00:00.0,0.0,23.0,63.72036591913076,16.0
2021-06-14T19:00:00.0,0.0,22.8,73.0,13.0
2021-06-14T20:00:00.0,0.0,22.7,70.0,10.0
2021-06-14T21:00:00.0,0.0,22.4,70.0,5.0
2021-06-14T22:00:00.0,0.0,22.100000000000005,71.0,6.0
2021-06-14T23:00:00.0,0.0,22.5,64.0,5.0
2021-06-15T00:00:00.0,0.0,22.7,50.0,10.0
2021-06-15T01:00:00.0,0.0,22.000000000000004,46.0,9.0
2021-06-15T02:00:00.0,0.0,21.4,47.0,10.0
2021-06-15T03:00:00.0,0.0,21.2,46.0,9.0
2021-06-15T04:00:00.0,0.0,20.7,46.0,5.0
2021-06-15T05:00:00.0,0.0,20.2,49.0,4.0
2021-06-15T06:00:00.0,0.0,20.3,46.0,5.0
2021-06-15T07:00:00.0,0.0,20.5,47.0,9.0
2021-06-15T08:00:00.0,0.0,21.1,46.0,9.0
2021-06-15T09:00:00.0,0.0,21.4,46.0,8.0
2021-06-15T10:00:00.0,0.0,21.1,54.0,5.0
2021-06-15T11:00:00.0,0.0,21.6,56.0,4.0
2021-06-15T12:00:00.0,0.0,21.6,56.0,5.0
2021-06-15T13:00:00.0,0.0,21.799999999999997,61.0,9.0
2021-06-15T14:00:00.0,0.0,22.2,63.0,13.0
2021-06-15T15:00:00.0,0.0,22.8,60.0,15.0
2021-06-15T16:00:00.0,0.0,22.9,58.0,13.0
2021-06-15T17:00:00.0,0.0,23.1,63.0,11.0
2021-06-15T18:00:00.0,0.0,23.0,64.0,9.0
2021-06-15T19:00:00.0,0.0,23.6,62.0,5.0
2021-06-15T20:00:00.0,0.0,23.0,64.0,3.0
2021-06-15T21:00:00.0,0.0,22.4,74.0,4.0
2021-06-15T22:00:00.0,0.0,22.2,73.0,4.0
2021-06-15T23:00:00.0,0.0,22.100000000000005,75.0,4.0
2021-06-16T00:00:00.0,0.0,22.000000000000004,72.0,5.0
2021-06-16T01:00:00.0,0.0,21.799999999999997,75.0,5.0
2021-06-16T02:00:00.0,0.0,21.0,76.0,4.0
2021-06-16T03:00:00.0,0.0,21.0,77.0,3.0
2021-06-16T04:00:00.0,0.0,20.9,80.0,3.0
2021-06-16T05:00:00.0,0.0,20.8,78.0,3.0
2021-06-16T06:00:00.0,0.0,20.8,78.0,3.0
2021-06-16T07:00:00.0,0.0,20.9,76.0,2.0
2021-06-16T08:00:00.0,0.0,21.3,76.0,3.0
2021-06-16T09:00:00.0,0.0,21.5,79.0,4.0
2021-06-16T10:00:00.0,0.0,21.6,81.0,6.0
2021-06-16T11:00:00.0,0.0,22.6,66.20273722940655,7.0
2021-06-16T12:00:00.0,0.0,23.0,66.21648489449268,6.0
2021-06-16T13:00:00.0,0.0,23.7,64.05359640246814,5.0
2021-06-16T14:00:00.0,0.0,24.1,60.12285532359917,8.0
2021-06-16T15:00:00.0,0.0,25.1,61.91313365169565,6.0
2021-06-16T16:00:00.0,0.0,25.3,62.263975284833336,5.0
2021-06-16T17:00:00.0,0.0,25.6,62.33799176173749,5.0
2021-06-16T18:00:00.0,0.0,26.0,61.28261767536292,3.0
2021-06-16T19:00:00.0,0.0,27.2,62.00643130073737,3.0
2021-06-16T20:00:00.0,0.0,26.2,61.44799127183726,2.0
2021-06-16T21:00:00.0,0.0,25.5,54.0,3.0
2021-06-16T22:00:00.0,0.0,25.1,49.0,6.0
2021-06-16T23:00:00.0,0.0,24.499999999999996,59.974092602113785,9.0
2021-06-17T00:00:00.0,0.0,23.5,57.0,3.0
2021-06-17T01:00:00.0,0.0,23.6,53.0,3.0
2021-06-17T02:00:00.0,0.0,22.9,55.0,4.0
2021-06-17T03:00:00.0,0.0,23.3,50.0,4.0
2021-06-17T04:00:00.0,0.0,23.1,53.0,6.0
2021-06-17T05:00:00.0,0.0,22.5,55.0,5.0
2021-06-17T06:00:00.0,0.0,22.4,53.0,3.0
2021-06-17T07:00:00.0,0.0,22.4,69.0,5.0
2021-06-17T08:00:00.0,0.0,23.2,67.0,3.0
2021-06-17T09:00:00.0,0.0,24.0,66.70000000000002,4.0
2021-06-17T10:00:00.0,0.0,23.4,68.0,11.0
2021-06-17T11:00:00.0,0.0,23.8,63.91959581287076,6.0
2021-06-17T12:00:00.0,0.0,25.0,58.45336931149292,3.0
2021-06-17T13:00:00.0,0.0,25.8,60.919816302114626,4.0
2021-06-17T14:00:00.0,0.0,26.5,64.6,5.0
2021-06-17T15:00:00.0,0.0,26.7,58.78537943525826,5.0
2021-06-17T16:00:00.0,0.0,26.8,60.99351943552289,10.0
2021-06-17T17:00:00.0,0.0,26.7,60.89235776286395,8.0
2021-06-17T18:00:00.0,0.0,26.4,58.81755506266161,5.0
2021-06-17T19:00:00.0,0.0,26.2,58.81109677257615,5.0
2021-06-17T20:00:00.0,0.0,26.0,61.0,5.0
2021-06-17T21:00:00.0,0.0,25.7,59.74697977618084,6.0
2021-06-17T22:00:00.0,0.0,25.7,61.0,4.0
2021-06-17T23:00:00.0,0.0,25.3,69.0,6.0
2021-06-18T00:00:00.0,0.0,24.9,68.0,4.0
2021-06-18T01:00:00.0,0.0,25.1,58.0,4.0
2021-06-18T02:00:00.0,0.0,24.3,57.0,6.0
