date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j
2021-05-20T18:00:00.0,8.03,9.23,7.000000000000002,35.82,83.69,7.62,23.47,21.73,20.9,28.96
2021-05-20T19:00:00.0,8.31,9.94,6.27,38.47999999999999,88.3,10.27,26.749999999999996,21.84,19.78,26.88
2021-05-20T20:00:00.0,8.81,10.39,5.63,40.19,90.38,8.66,29.09,22.17,18.02,26.25
2021-05-20T21:00:00.0,7.71,9.67,4.82,36.45,84.57,9.57,25.48,20.31,17.27,24.71
2021-05-20T22:00:00.0,6.73,8.96,4.06,32.78,76.11,7.91,22.63,17.52,17.4,23.45
2021-05-20T23:00:00.0,6.09,8.36,3.64,30.18,69.62,6.33,19.49,16.34,17.07,22.31
2021-05-21T00:00:00.0,5.64,7.8,3.08,26.82,59.99,6.12,16.71,13.18,17.66,21.84
2021-05-21T01:00:00.0,4.96,7.38,2.84,25.5,53.74,6.45,13.4,10.85,16.57,19.72
2021-05-21T02:00:00.0,4.5,7.3,2.83,25.16,52.01,6.12,12.29,9.98,16.07,19.34
2021-05-21T03:00:00.0,5.43,7.35,2.9,20.35,52.15,6.32,12.22,10.15,17.41,21.91
2021-05-21T04:00:00.0,4.69,7.58,2.91,21.18,52.78,5.89,13.65,10.07,16.55,21.39
2021-05-21T05:00:00.0,4.06,7.69,3.29,23.44,56.83,6.77,14.86,11.5,17.51,22.54
2021-05-21T06:00:00.0,6.08,9.21,4.58,33.89,75.4,7.95,20.48,17.04,18.83,27.38
2021-05-21T07:00:00.0,9.39,10.55,5.91,45.61,101.95,9.68,30.93,25.12,19.84,30.230000000000004
2021-05-21T08:00:00.0,10.32,10.55,5.719999999999999,40.7,102.63,8.32,31.66,27.39,21.02,31.050000000000004
2021-05-21T09:00:00.0,11.95,9.9,5.23,41.87,97.35,8.66,28.47,26.26,22.86,33.44
2021-05-21T10:00:00.0,11.95,9.48,4.68,34.41,90.43,8.35,25.64,26.85,22.62,30.64
2021-05-21T11:00:00.0,12.62,9.23,4.48,30.95,92.95,7.92,22.47,23.52,23.27,32.27
2021-05-21T12:00:00.0,11.91,9.71,4.59,34.05,91.56,8.34,23.25,23.88,22.55,32.12
2021-05-21T13:00:00.0,11.69,9.98,4.53,34.67,88.43,8.16,23.72,24.52,20.13,29.22
2021-05-21T14:00:00.0,11.22,9.92,4.74,34.0,84.41,10.8,23.71,22.78,21.67,30.82
2021-05-21T15:00:00.0,10.41,9.45,4.52,33.6,81.46,7.0,23.36,21.200000000000003,22.32,30.29
2021-05-21T16:00:00.0,8.52,9.24,4.59,35.43000000000001,78.92,8.1,23.26,21.41,22.7,30.6
2021-05-21T17:00:00.0,7.86,9.15,4.53,34.06,80.02,7.49,23.25,20.79,20.11,26.73
2021-05-21T18:00:00.0,8.25,9.7,5.12,31.83,83.54,9.68,24.44,20.26,22.0,28.61
2021-05-21T19:00:00.0,7.28,10.37,5.33,37.21,85.87,8.89,26.35,20.88,21.7,28.85
2021-05-21T20:00:00.0,7.74,10.01,5.1,36.99000000000001,87.16,8.94,26.09,20.26,21.75,28.27
2021-05-21T21:00:00.0,6.9,9.49,4.79,33.81,80.98,8.67,24.9,19.72,20.01,25.97
2021-05-21T22:00:00.0,5.27,8.86,4.1,29.34,72.92,7.35,21.43,16.65,16.96,23.4
2021-05-21T23:00:00.0,4.81,8.59,3.97,29.07,69.17,7.72,21.57,16.09,17.45,23.14
2021-05-22T00:00:00.0,4.15,7.84,3.29,24.46,60.47,6.83,16.8,12.36,15.44,19.94
2021-05-22T01:00:00.0,4.94,7.58,3.24,22.46,54.27,6.95,15.09,10.93,15.69,19.9
2021-05-22T02:00:00.0,4.54,7.43,3.06,17.65,52.03,6.54,12.9,9.98,15.77,19.43
2021-05-22T03:00:00.0,4.67,7.58,3.5700000000000003,18.95,51.81,6.2,12.28,10.03,16.37,20.03
2021-05-22T04:00:00.0,5.15,7.41,3.81,23.97,52.12,6.06,13.64,10.01,17.63,20.84
2021-05-22T05:00:00.0,5.16,7.76,3.54,26.43,54.65,5.97,14.54,10.2,17.93,21.14
2021-05-22T06:00:00.0,6.0,8.32,4.67,30.5,62.11,6.97,16.47,13.28,17.91,23.14
2021-05-22T07:00:00.0,7.67,9.54,5.04,38.18,77.29,8.23,21.79,18.29,18.37,25.03
2021-05-22T08:00:00.0,8.36,10.37,5.7,40.21,92.79,8.69,29.46,23.57,17.06,25.58
2021-05-22T09:00:00.0,9.080000000000002,10.8,5.969999999999999,40.9,102.12,9.03,33.82,27.05,20.84,27.51
2021-05-22T10:00:00.0,9.02,10.26,5.64,43.47,97.85,9.88,30.850000000000005,26.04,19.79,29.38
2021-05-22T11:00:00.0,8.01,10.36,5.25,40.51,92.06,9.45,30.29,23.79,19.01,26.88
2021-05-22T12:00:00.0,7.69,9.91,5.31,40.629999999999995,89.16,9.83,26.96,22.35,19.81,27.88
2021-05-22T13:00:00.0,7.49,10.17,4.88,38.47999999999999,89.11,8.9,26.55,22.42,20.15,26.09
2021-05-22T14:00:00.0,7.29,10.0,5.0600000000000005,36.379999999999995,84.39,9.83,26.41,22.28,19.74,24.87
2021-05-22T15:00:00.0,7.41,9.88,4.51,34.04,79.89,8.2,24.74,19.27,21.05,25.6
2021-05-22T16:00:00.0,6.61,9.49,4.79,32.35,77.99,8.03,23.31,18.59,18.19,24.23
2021-05-22T17:00:00.0,6.91,9.76,5.24,34.06,80.26,7.89,24.34,19.02,17.52,24.67
2021-05-22T18:00:00.0,7.47,9.56,5.15,34.61,79.92,8.22,24.15,19.83,16.11,23.48
2021-05-22T19:00:00.0,7.88,10.48,5.45,33.9,83.39,9.25,23.83,20.04,16.15,23.31
2021-05-22T20:00:00.0,7.93,10.04,4.97,37.95,83.72,8.79,25.42,20.41,16.23,23.66
2021-05-22T21:00:00.0,7.74,9.35,4.66,35.01,76.75,8.53,21.34,18.66,16.72,24.0
2021-05-22T22:00:00.0,6.33,9.1,3.95,32.06,71.59,7.76,18.82,15.42,17.21,22.91
2021-05-22T23:00:00.0,6.56,8.85,3.92,26.85,69.79,5.85,20.3,15.43,18.3,22.42
2021-05-23T00:00:00.0,5.49,8.21,3.38,22.8,60.01,6.59,17.23,12.59,15.95,20.03
2021-05-23T01:00:00.0,5.11,7.72,3.17,22.41,55.88,6.130000000000001,15.18,11.61,14.79,19.3
2021-05-23T02:00:00.0,5.01,7.71,3.01,24.66,52.28,5.89,13.21,9.97,15.18,18.68
2021-05-23T03:00:00.0,5.33,7.65,3.5200000000000005,25.54,51.55,5.87,11.82,9.84,15.41,19.39
2021-05-23T04:00:00.0,5.04,7.7,3.77,25.45,52.02,4.99,11.76,10.06,15.48,19.89
2021-05-23T05:00:00.0,3.46,7.81,3.5700000000000003,23.12,53.46,5.61,14.29,10.57,15.0,19.57
2021-05-23T06:00:00.0,5.08,8.31,4.44,26.81,58.88,6.05,16.2,11.9,15.76,20.46
2021-05-23T07:00:00.0,6.67,9.09,4.709999999999999,31.92,71.56,6.23,20.19,15.24,16.67,22.36
2021-05-23T08:00:00.0,9.09,10.52,5.12,38.44,89.03,8.58,25.94,21.48,17.68,26.18
2021-05-23T09:00:00.0,10.29,11.62,6.369999999999999,45.75999999999999,103.35,7.31,32.27,25.79,16.6,27.18
2021-05-23T10:00:00.0,9.87,11.93,6.199999999999999,45.06,102.04,10.190000000000001,29.96,25.16,16.45,26.45
2021-05-23T11:00:00.0,10.49,11.13,6.02,46.06999999999999,96.99,10.34,31.47,23.37,16.31,26.33
2021-05-23T12:00:00.0,9.98,11.2,6.119999999999999,45.03999999999999,94.96,10.01,28.25,22.73,17.12,26.89
2021-05-23T13:00:00.0,9.95,10.71,5.949999999999999,41.17,90.02,8.48,26.63,22.27,16.7,24.99
2021-05-23T14:00:00.0,9.61,10.72,5.59,33.11,84.95,9.14,25.47,19.47,17.28,24.62
2021-05-23T15:00:00.0,8.79,10.3,5.25,33.81,80.7,8.33,24.28,19.9,17.7,24.53
2021-05-23T16:00:00.0,7.42,10.28,5.290000000000001,30.42,79.62,9.28,22.39,18.52,17.79,24.2
2021-05-23T17:00:00.0,7.2,10.87,4.809999999999999,32.98,83.16,8.35,24.44,19.62,16.66,23.31
2021-05-23T18:00:00.0,7.01,11.15,5.53,40.5,84.35,7.82,28.27,19.97,16.43,24.31
2021-05-23T19:00:00.0,7.88,11.43,5.809999999999999,41.05,90.07,8.96,28.58,21.6,17.14,26.01
2021-05-23T20:00:00.0,8.35,11.09,5.63,38.73,92.35,7.88,28.56,23.31,16.13,24.7
2021-05-23T21:00:00.0,8.09,10.31,5.33,33.83,82.5,7.34,25.73,19.65,16.22,24.02
2021-05-23T22:00:00.0,5.6,9.24,4.23,29.25,75.09,7.3,21.49,17.52,15.49,22.16
2021-05-23T23:00:00.0,5.16,8.54,3.76,26.160000000000004,70.11,6.35,19.6,16.07,16.27,22.11
2021-05-24T00:00:00.0,5.33,8.14,3.22,22.89,58.69,6.99,15.89,12.91,17.55,21.57
2021-05-24T01:00:00.0,5.23,7.84,3.05,25.43,53.25,6.43,13.37,10.79,16.01,19.82
2021-05-24T02:00:00.0,4.89,7.78,2.97,25.73,51.46,5.5,12.26,10.03,16.27,19.47
2021-05-24T03:00:00.0,5.37,7.83,3.02,25.16,51.69,5.68,10.76,10.14,16.3,20.5
2021-05-24T04:00:00.0,5.36,7.86,3.11,24.89,52.2,5.26,11.82,9.87,17.41,21.98
2021-05-24T05:00:00.0,5.5,8.29,3.43,25.239999999999995,55.8,5.5,15.72,10.92,15.97,21.23
2021-05-24T06:00:00.0,7.04,9.27,4.57,27.68,72.93,6.78,20.98,16.38,18.16,26.71
2021-05-24T07:00:00.0,8.92,10.72,5.54,38.47999999999999,100.3,11.32,29.69,23.04,19.3,28.57
2021-05-24T08:00:00.0,9.16,10.91,5.2,38.63000000000001,97.01,9.36,28.16,27.03,21.28,31.990000000000002
2021-05-24T09:00:00.0,9.11,10.28,5.54,38.41,91.43,7.076905149107416,28.15,25.88,21.631249274900433,30.25
2021-05-24T10:00:00.0,10.418092653767502,9.61,5.08,33.355191622483105,80.5706277442774,7.3415798521514555,24.51597110263725,25.14,21.6,29.49
2021-05-24T11:00:00.0,8.752166101854817,9.67,4.65,34.20532655487365,85.15718475073312,8.028004656688223,23.33535088921051,23.6,23.01,31.42
2021-05-24T12:00:00.0,9.18,9.71,5.2,39.87,83.93,7.21,25.19,23.18,20.61,28.56
2021-05-24T13:00:00.0,9.41,9.81,4.56,32.43,80.58401854514312,7.3,24.53794214504406,24.54,21.89,29.756138588109323
2021-05-24T14:00:00.0,9.149999999999999,9.5,4.23,35.144999999999996,81.82285714285715,8.026093756855937,21.79285714285714,23.43,22.07,28.978571428571428
2021-05-24T15:00:00.0,8.54,9.29,4.04,34.58720172171084,82.13996527777778,8.084434285413941,21.188255433512502,20.92,25.11,30.761319444444446
2021-05-24T16:00:00.0,7.83,9.41,4.279999999999999,33.42,77.8,7.39,21.4,20.21,22.42,28.28
2021-05-24T17:00:00.0,8.51,9.46,4.65,32.89,78.11,8.15,21.824780582358155,21.12,20.48,27.01
2021-05-24T18:00:00.0,8.11,9.71,4.92,35.72,82.74,7.75,23.53,21.49,19.74,27.43
2021-05-24T19:00:00.0,8.46,10.35,4.94,42.61,87.58,8.3,25.44,22.27,19.97,26.86
2021-05-24T20:00:00.0,8.86,10.63,5.21,37.84,92.71,8.44,25.41,21.9,19.18,26.01
2021-05-24T21:00:00.0,8.19,9.8,4.91,31.95,82.32,8.77,25.230000000000004,19.77,22.0,26.6
2021-05-24T22:00:00.0,6.75,9.04,3.69,28.31,74.68,8.18,21.01,18.0,21.14,25.91
2021-05-24T23:00:00.0,5.95,8.51,3.2799999999999994,28.299999999999997,67.5,6.57,19.14,15.09,18.88,22.55
2021-05-25T00:00:00.0,5.36,8.41,3.08,27.300000000000004,59.29,6.72,16.7,12.69,16.9,21.12
2021-05-25T01:00:00.0,5.26,7.91,2.84,25.059999999999995,53.75,6.16,14.3,10.93,15.52,19.7
2021-05-25T02:00:00.0,15.35,7.85,2.74,24.189999999999998,52.79,5.49,11.81,9.74,15.58,19.72
2021-05-25T03:00:00.0,4.96,7.79,2.78,18.41,51.65,6.09,10.64,9.91,17.48,21.53
2021-05-25T04:00:00.0,4.83,7.91,3.15,19.32,52.55,6.31,12.58,9.75,17.19,21.21
2021-05-25T05:00:00.0,4.68,8.17,3.34,21.27,55.73,6.67,14.78,11.16,17.9,22.26
2021-05-25T06:00:00.0,6.61,9.32,4.609999999999999,32.64,72.26,6.07,18.98,16.35,17.64,25.02
2021-05-25T07:00:00.0,9.65,10.62,5.61,42.9,100.04,8.36,31.01,25.0,20.61,29.4
2021-05-25T08:00:00.0,9.78,10.49,5.390000000000001,45.17999999999999,99.3,8.97,32.07,27.03,21.38,31.22
2021-05-25T09:00:00.0,9.22,10.01,5.190000000000001,41.4,94.66,9.3,27.44,27.59,25.5,34.41
2021-05-25T10:00:00.0,10.18,10.06,4.57,34.47,89.04,9.65,25.340000000000003,26.28,23.83,34.33
2021-05-25T11:00:00.0,9.92,9.64,4.36,33.24,83.83,9.53,23.93,23.94,23.31,33.38
2021-05-25T12:00:00.0,10.07,9.61,4.32,35.760000000000005,84.98,8.89,22.5,24.89,21.77,30.440000000000005
2021-05-25T13:00:00.0,10.12,9.95,4.76,36.98,86.43,8.33,25.97,24.8,22.8,30.160000000000004
2021-05-25T14:00:00.0,9.46,9.2,4.78,38.38,84.07,10.650000000000002,23.2,23.26,24.39,32.27
2021-05-25T15:00:00.0,9.06,9.65,4.66,35.83,81.26,10.8,22.71,20.7,27.980000000000004,34.99
2021-05-25T16:00:00.0,8.15,9.66,4.48,30.41,81.62,9.76,22.08,20.8,25.05,33.02
2021-05-25T17:00:00.0,6.71,9.46,4.92,30.28,80.37,10.3,22.47,21.65,21.07,29.6
2021-05-25T18:00:00.0,9.18,10.39,5.26,33.55,84.5,8.78,23.96,20.96,18.83,27.05
2021-05-25T19:00:00.0,8.75,10.85,6.059999999999999,38.95,91.6,8.83,28.83,22.74,18.37,27.63
2021-05-25T20:00:00.0,8.86,10.34,5.51,39.8,91.91,8.88,29.34,23.36,18.71,28.14
2021-05-25T21:00:00.0,7.78,10.06,5.38,35.82,85.91,9.1,25.04,20.84,16.61,23.59
2021-05-25T22:00:00.0,7.09,9.24,4.12,34.33,75.79,7.44,22.29,17.91,17.43,23.68
2021-05-25T23:00:00.0,5.85,8.65,3.36,29.86,68.0,6.34,20.01,15.67,18.57,23.84
2021-05-26T00:00:00.0,5.2,8.28,3.07,26.5,58.54,6.89,16.27,12.86,17.5,21.68
2021-05-26T01:00:00.0,4.75,7.85,3.1799999999999997,19.01,53.22,5.49,13.48,10.73,16.54,19.86
2021-05-26T02:00:00.0,4.7,7.84,2.89,18.99,51.46,5.3,11.26,10.29,15.7,19.43
2021-05-26T03:00:00.0,5.46,7.88,3.44,24.45,51.04,5.94,9.38,10.65,15.97,19.74
2021-05-26T04:00:00.0,5.74,7.88,3.69,24.739999999999995,52.32,5.48,13.425,10.43,15.73,19.78
2021-05-26T05:00:00.0,5.529999999999999,8.26,3.91,28.260000000000005,56.44,6.39,15.08,11.66,16.3,20.58
2021-05-26T06:00:00.0,7.91,9.63,5.45,37.63000000000001,75.86,6.1,21.92,17.28,18.73,27.49
2021-05-26T07:00:00.0,10.22,11.11,6.129999999999999,43.39,106.27,8.84,31.57,26.69,20.64,31.33
2021-05-26T08:00:00.0,9.61,11.01,5.889999999999999,43.41,105.66,7.73,33.16,28.07,22.11,32.0
2021-05-26T09:00:00.0,9.47,10.91,5.53,40.91,99.26,9.26,29.71,28.290000000000003,22.91,31.92
2021-05-26T10:00:00.0,9.279999999999998,9.965,4.860000000000001,38.58,91.76,9.85,24.91,26.184,23.19,32.8
2021-05-26T11:00:00.0,11.9,9.82625,4.79,34.03,86.84,8.29,25.41,25.759375,25.05,33.49
2021-05-26T12:00:00.0,10.34,9.773285714285715,4.5,36.27,84.16,8.26,22.2,23.88,25.77,34.21
2021-05-26T13:00:00.0,8.531821310909681,9.778,4.77,35.01453265548736,83.77,7.42,20.7,22.345,23.62,32.94
2021-05-26T14:00:00.0,8.602727272727272,8.72090909090909,4.88,24.36090909090909,68.78454545454545,8.5,24.55636363636364,16.435769506084466,23.15,31.270000000000003
2021-05-26T15:00:00.0,8.53516083798228,10.539859153775534,4.91,39.69749769500487,91.86970764315683,9.14,25.62585303823539,22.965942214060806,22.9,29.61
2021-05-26T16:00:00.0,9.487732980536371,11.014024807527802,5.51,33.48267425905598,80.09097738412399,7.77,27.052468524766994,23.73785767772936,22.18,29.009999999999998
2021-05-26T17:00:00.0,11.598673123148522,11.577877081137943,5.949999999999999,36.474483256343106,84.1297757019346,7.349897704609567,25.81778099974269,24.52725536926977,20.464668378171687,29.022175420171006
2021-05-26T18:00:00.0,12.298195039651748,12.827427129583484,6.379999999999999,39.91441299833953,94.47802608724521,7.943321841049876,30.96232643613122,25.829475923404726,19.681171507667347,28.605346820392406
2021-05-26T19:00:00.0,12.296281797596588,12.837695990560155,6.379999999999999,39.94169341617163,94.46035319638386,7.949077144315382,30.960328217175974,25.839728828711888,19.6934371908004,28.65197877563579
2021-05-26T20:00:00.0,12.295072404682287,12.856439457973249,6.41,39.9793036363279,94.43900809054591,7.958107906255745,30.957558241286183,25.86340453520988,19.707989284309093,28.718246150520642
2021-05-26T21:00:00.0,12.299558741113309,12.825913389005722,6.33,39.9046183774298,94.48580209948634,7.941774903516046,30.963210931724678,25.830315403215295,19.675650385093086,28.58954161864046
2021-05-26T22:00:00.0,9.703027916544386,10.183099688220517,5.08,37.78798016653931,92.00557210017803,8.088674508007461,24.96889131765712,24.211736817683544,20.731330376476414,27.674949513249338
2021-05-26T23:00:00.0,6.3489544235924935,9.447721179624665,4.43,38.223565683646115,84.22930294906166,7.884201848432296,23.084986595174257,19.769276139410188,20.171929935157234,25.28522749088117
2021-05-27T00:00:00.0,7.810100112215945,8.221258642344615,4.07,24.92379427158655,68.53663082962288,5.771242968362866,19.779672848873375,16.555785665891417,17.4732329995919,21.571732351787503
2021-05-27T01:00:00.0,9.131509780915342,9.279610694835544,3.89,30.823330304139837,66.10287283024594,6.311996624048129,18.238507543435677,14.779600470891666,19.377518514697986,22.375150382982806
2021-05-27T02:00:00.0,5.694339960519423,9.542478889791859,4.13,30.56173861141593,71.70588207162946,6.960466480159528,19.05959569702215,16.174064563503073,22.360143068083488,26.09682377265166
2021-05-27T03:00:00.0,7.549920395505665,9.25273804154149,3.66,23.7878071682562,57.13464915851167,4.940477422847496,16.471852488438422,11.192643488873014,16.980703133666445,20.61528954199393
2021-05-27T04:00:00.0,3.15,8.38,3.97,21.48,55.24,7.021000000000001,19.284999999999997,12.08,19.69,22.58
2021-05-27T05:00:00.0,5.21,8.48,4.44,27.127000000000002,57.27,6.78,15.42,11.39,16.96,20.83
2021-05-27T06:00:00.0,6.71,10.01,6.129999999999999,32.51,76.39,7.75,21.8,16.24,19.22,25.89
2021-05-27T07:00:00.0,9.509999999999998,11.48,6.959999999999999,41.77,104.54,9.04,31.290000000000003,25.08,20.74,30.14
2021-05-27T08:00:00.0,11.35,11.45,6.65,39.55,104.17,9.87,31.89,28.6,24.0,32.91
2021-05-27T09:00:00.0,10.25,10.28,6.08,41.63,98.43,8.77,33.03,28.57,23.06,32.33
2021-05-27T10:00:00.0,10.19,10.38,5.619999999999999,40.14,92.2,8.01,26.36090909090909,26.53,23.27,33.68
2021-05-27T11:00:00.0,9.05,10.43,5.22,38.1,87.65,6.53,27.172459842858647,24.27,21.21,29.370000000000005
2021-05-27T12:00:00.0,8.61,10.245000000000001,5.76,38.0,86.01,9.37,26.119,24.25,21.99,30.130000000000003
2021-05-27T13:00:00.0,8.181666666666667,10.651666666666667,5.11,37.19326388888889,86.19,12.060000000000002,28.292552083333334,25.18,22.16,29.160000000000004
2021-05-27T14:00:00.0,7.700786724412525,10.514636271370048,4.93,44.23308741560619,94.31108976570867,7.98869218631873,26.955124861215236,23.317538772238386,23.049848096522027,27.99077814388473
2021-05-27T15:00:00.0,7.1136669694720585,9.780588089164393,4.809999999999999,38.159824702022206,88.9260972267727,8.131787277690156,24.441125376114336,22.551544924060558,22.229285309491367,27.91069536308063
2021-05-27T16:00:00.0,8.458453052081005,9.758196525072751,4.72,38.73869256933338,87.8697358765589,8.040497085572412,24.240009070155107,23.771519639246456,21.9367096086373,28.5626970083658
2021-05-27T17:00:00.0,7.1136671213697396,9.780588058167341,4.83,38.15982365605173,88.926096299781,8.131789835263902,24.44112663281493,22.551542895276995,22.22929294893099,27.91069514870913
2021-05-27T18:00:00.0,8.457706438416015,10.897846153846153,5.5,41.388952380952375,98.84984615384616,9.237745999674,28.90587826913934,24.849999999999987,20.65441598646437,26.233658492279755
2021-05-27T19:00:00.0,8.616996197734991,11.019518072289152,5.35,38.61179249777683,91.35999962735866,8.869999862000196,27.879999711289578,23.67999982433645,20.87000001150924,26.76000011788497
2021-05-27T20:00:00.0,8.590007604578519,11.030258175559375,5.51,38.61179249777683,91.3599996565842,8.869999872823254,27.879999733932575,23.679999838113403,20.870000010606596,26.76000010863948
2021-05-27T21:00:00.0,7.073431744312026,10.891459854014599,5.01,38.905401459854005,87.48398553900087,8.552943068683227,24.235828658430094,22.6402098540146,20.86612401607507,26.50310218978102
2021-05-27T22:00:00.0,11.066583808828042,9.856632990586409,4.46,34.84625986839271,81.32622017381605,9.111490701957141,21.823032292022962,21.563503730959816,23.65374008945431,28.723865584715973
2021-05-27T23:00:00.0,5.493369663319281,9.119166666666668,3.72,30.457115384615378,73.32826923076922,6.5102558396241585,21.088076923076922,17.471346153846156,19.311397246891303,22.66544871794872
2021-05-28T00:00:00.0,4.787169656714644,8.699966329953131,3.33,30.28925178598711,69.9286451563937,6.95194688740217,18.227405413165474,15.945455076569079,21.48,23.03735393956047
2021-05-28T01:00:00.0,3.9586473429951687,8.224805908377338,3.11,30.627746174817062,62.158418010560865,6.335890919135139,15.17792270531401,13.095048309178745,16.93,20.749773797630944
2021-05-28T02:00:00.0,6.479040878543183,8.431451262030006,3.04,24.862107099994812,53.7141434686106,5.654668636315302,11.724094739228214,10.481315170032872,17.54,20.562269219421996
2021-05-28T03:00:00.0,4.027415458937198,8.31484015984016,3.1,30.535496849849345,62.42663836163836,6.340711843955919,15.237995169082126,13.120628019323672,18.21,20.626578421578422
2021-05-28T04:00:00.0,6.56,8.35,3.2299999999999995,23.2475,59.71,4.923910224732746,36.49,19.29,19.0,22.95
2021-05-28T05:00:00.0,5.11,8.51,3.68,23.05,57.69,5.93,15.24,11.53,16.05,19.85
2021-05-28T06:00:00.0,6.46,10.21,5.12,32.33,76.98,7.45,22.47,16.51,17.66,24.62
2021-05-28T07:00:00.0,9.490000000000002,11.52,6.359999999999999,42.88000000000001,105.77,8.64,32.09,25.99,19.55,28.65
2021-05-28T08:00:00.0,10.28,12.1,5.92,43.64999999999999,104.88,9.93,30.14,28.38,23.14,34.34
2021-05-28T09:00:00.0,8.95,11.21,5.17,42.81,98.09,8.71,27.13,27.02,21.32,31.53
2021-05-28T10:00:00.0,8.849999999999998,10.66,4.84,32.96,93.45,6.64,24.46,25.67,22.34,32.28
2021-05-28T11:00:00.0,10.48,11.21,4.78,34.36,86.36,10.03,22.91,25.04,20.16,29.800000000000004
2021-05-28T12:00:00.0,9.66,11.48,5.1,32.48,86.41,9.34,22.64,24.35,21.42,29.38
2021-05-28T13:00:00.0,10.31,11.03,4.84,34.29,88.08,9.71,23.770000000000003,24.27,21.3,30.61
2021-05-28T14:00:00.0,11.74,10.86,4.66,35.28323819978046,84.86,8.97,24.21,22.88,20.88,29.47
2021-05-28T15:00:00.0,10.92,10.73,4.53,38.41,82.96,8.41,21.93,21.99,24.06,29.440000000000005
2021-05-28T16:00:00.0,9.130000000000003,10.86,4.92,35.96,80.38,7.59,21.66,20.59,21.3,28.73
2021-05-28T17:00:00.0,9.18,11.1,5.5,36.81,81.91,8.09,22.47,20.36,19.73,28.69
2021-05-28T18:00:00.0,8.7,11.84,5.9399999999999995,33.54,83.4,8.5,23.92,21.54,18.43,27.34
2021-05-28T19:00:00.0,8.61,12.68,6.16,38.74,87.84,7.75,26.5,22.02,17.89,26.64
2021-05-28T20:00:00.0,7.9,12.24,5.56,38.29,87.94,7.74,26.76,21.73,16.77,24.75
2021-05-28T21:00:00.0,7.53,10.81,4.99,36.57,81.39,8.42,23.21,19.37,15.64,24.13
2021-05-28T22:00:00.0,5.97,9.6,4.5,30.13,73.33,7.66,20.71,17.03,16.48,23.66
2021-05-28T23:00:00.0,5.05,9.44,3.95,29.53,69.82,6.7,21.12,16.52,14.89,20.49
2021-05-29T00:00:00.0,4.45,8.67,3.38,27.32,60.7,6.77,16.09,12.96,15.07,19.11
2021-05-29T01:00:00.0,4.25,8.17,3.19,23.91,55.02,7.28,14.54,11.25,14.87,19.25
2021-05-29T02:00:00.0,4.79,8.22,3.15,19.91,52.61,6.74,12.89,10.04,13.91,18.01
2021-05-29T03:00:00.0,4.58,8.23,3.5200000000000005,20.19,51.66,7.01,13.32,9.94,14.51,19.32
2021-05-29T04:00:00.0,4.78,8.3,3.7,20.66,52.83,6.79,13.66,10.14,14.29,19.72
2021-05-29T05:00:00.0,5.21,8.5,3.5200000000000005,25.9,54.75,7.04,15.7,11.09,14.83,19.3
2021-05-29T06:00:00.0,5.61,9.84,5.21,29.68,64.3,6.87,18.35,14.36,15.69,22.36
2021-05-29T07:00:00.0,7.23,10.62,5.28,36.19,82.1,10.25,22.58,18.98,16.28,23.83
2021-05-29T08:00:00.0,8.48,12.55,6.539999999999999,44.23,98.95,10.48,29.89,24.3,20.13,29.34
2021-05-29T09:00:00.0,8.63,12.36,6.779999999999999,44.63,102.95,9.52,33.82,27.34,18.45,28.04
2021-05-29T10:00:00.0,8.53,11.76,6.369999999999999,42.1,99.82,8.08,31.93,27.18,16.77,26.17
2021-05-29T11:00:00.0,7.87,11.76,6.17,37.33,93.14,9.05,27.3,22.87,17.26,26.33
2021-05-29T12:00:00.0,7.9,11.5,5.38,37.32,90.29,9.11,27.95,22.41,19.63,26.44
2021-05-29T13:00:00.0,8.26,11.36,5.2,39.43,90.63,7.77,24.01,23.6,16.07,25.33
2021-05-29T14:00:00.0,7.6,11.65,5.44,39.28,84.92,8.94,24.81,21.6,15.92,24.32
2021-05-29T15:00:00.0,7.0,11.2,5.799999999999999,35.49,80.58,8.76,24.18,19.67,17.37,24.64
2021-05-29T16:00:00.0,6.81,12.7,5.64,34.62,79.54,7.72,22.32,19.45,16.46,23.64
2021-05-29T17:00:00.0,7.4,13.12,6.049999999999999,33.51,80.14,7.02,23.49,19.52,16.55,23.68
2021-05-29T18:00:00.0,7.41,12.85,6.33,33.69,80.42,8.41,24.61,20.65,16.57,23.87
2021-05-29T19:00:00.0,7.15,11.81,5.4,37.36,82.78,7.53,25.12,20.97,15.58,24.21
2021-05-29T20:00:00.0,7.2,11.23,4.99,36.81,83.36,9.82,24.71,20.33,14.58,22.87
2021-05-29T21:00:00.0,6.88,10.42,4.48,32.37,74.97,7.65,23.27,17.99,15.49,22.49
2021-05-29T22:00:00.0,6.01,9.79,3.96,28.98,71.25,8.29,19.73,16.99,15.29,22.15
2021-05-29T23:00:00.0,5.52,9.13,3.99,30.12,68.14,8.66,18.99,16.33,15.7,21.94
2021-05-30T00:00:00.0,5.380000000000001,8.5,3.53,25.59,59.71,6.71,16.2,13.76,13.94,19.54
2021-05-30T01:00:00.0,4.99,8.21,2.99,21.68,53.94,6.69,14.63,11.89,14.21,19.41
2021-05-30T02:00:00.0,4.76,8.05,2.92,21.3,51.62,6.5,12.97,10.64,14.85,18.62
